WAP96,WAP100,WAP101,WAP102,WAP104,WAP105,WAP106,WAP107,WAP108,WAP112,WAP114,WAP115,WAP116,WAP117,WAP118,LABEL,X,Y,DEVICE
-91,100,100,-88,100,100,100,100,100,100,100,-75,-88,100,-95,6121,8.3,8.2,1210
100,100,100,-91,100,100,100,100,100,100,100,-82,-89,100,-93,6121,8.3,8.2,1210
-93,100,100,-87,100,100,100,100,100,100,100,-81,100,100,-93,6121,8.3,8.2,1210
-90,100,100,-87,100,100,100,100,100,100,100,-77,-92,100,-90,6121,8.3,8.2,1210
100,100,100,-86,100,100,100,100,100,100,100,-76,-93,100,-87,6121,8.3,8.2,1210
-93,100,-94,100,100,100,100,100,100,100,100,-84,-86,100,100,6121,8.3,8.2,121D
-94,100,100,-91,100,100,100,100,100,100,100,-81,-93,100,-90,6121,8.3,8.2,121D
-91,100,100,-89,100,100,100,100,100,100,100,-77,-89,-96,-93,6121,8.3,8.2,121D
-94,100,-97,-94,100,100,100,100,100,100,100,-79,-95,100,100,6121,8.3,8.2,121D
100,100,100,-94,100,100,100,100,100,100,100,-83,-93,100,-96,6121,8.3,8.2,121D
-94,100,100,-94,100,100,100,100,100,100,100,-82,-91,100,-91,6121,8.3,8.2,121D
-94,100,100,-94,100,100,100,100,100,100,100,-89,100,-98,-90,6121,8.3,8.2,121D
-93,100,100,-93,100,100,100,100,100,100,100,-87,-92,100,-90,6121,8.3,8.2,121D
100,100,100,-95,100,100,100,100,100,100,100,-81,-93,100,100,6121,8.3,8.2,121D
-87,100,100,-89,100,100,100,-97,100,100,100,-80,-92,-94,-87,6121,8.3,8.2,1F61
-91,100,100,-87,100,100,100,100,100,100,100,-80,-87,100,-93,6121,8.3,8.2,1F61
-95,100,-95,-89,100,100,100,100,100,100,100,-79,-86,100,-91,6121,8.3,8.2,1F61
-90,100,-95,100,100,100,100,100,100,100,100,-78,-86,100,-93,6121,8.3,8.2,1F61
-87,100,100,-90,100,100,100,100,100,100,100,-79,-89,100,-84,6121,8.3,8.2,1F61
-88,100,-98,-85,100,100,100,100,100,100,100,-84,-95,-93,-85,6121,8.3,8.2,1F61
-87,100,100,-89,100,100,100,100,100,100,100,-85,-95,100,-87,6121,8.3,8.2,1F61
-94,100,100,-91,100,100,100,100,100,100,100,-79,-87,100,-91,6121,8.3,8.2,1F61
-89,100,100,-92,100,100,100,100,100,100,100,-81,-85,-93,-88,6121,8.3,8.2,1F61
-93,100,100,-88,100,100,100,100,100,100,100,-85,-85,100,-90,6121,8.3,8.2,2055
-88,100,-91,100,100,100,100,100,100,100,100,-81,-87,100,-89,6121,8.3,8.2,2055
-86,100,100,-87,100,100,100,100,100,100,100,-83,-93,100,-87,6121,8.3,8.2,2055
-83,100,100,-87,100,100,100,100,100,100,100,-82,-91,-96,-93,6121,8.3,8.2,2055
-91,100,100,-91,100,100,100,100,100,100,100,-83,-96,100,-95,6121,8.3,8.2,2055
-89,100,100,-93,100,100,100,100,100,100,100,-83,-85,100,-86,6121,8.3,8.2,2055
-91,100,-98,-91,100,100,100,100,100,100,100,-85,-85,-94,-87,6121,8.3,8.2,2055
-89,100,-96,-85,100,100,100,100,100,100,100,-85,100,-97,-85,6121,8.3,8.2,2055
-88,100,100,-84,100,100,100,100,100,100,100,-87,100,100,-83,6121,8.3,8.2,2055
-95,100,-94,-93,100,100,100,100,100,100,100,-85,-89,100,-93,6121,8.3,8.2,2005
-91,100,100,-91,100,100,100,100,100,100,100,-84,100,100,100,6121,8.3,8.2,2005
-91,100,100,-87,100,100,100,100,100,100,100,-76,-91,-95,-93,6121,8.3,8.2,2005
-89,100,100,-86,100,100,100,100,100,100,100,-78,-92,100,-94,6121,8.3,8.2,2005
100,100,100,-88,100,100,100,100,100,100,100,-80,-87,100,-92,6121,8.3,8.2,2005
-93,100,100,-89,100,100,100,100,100,100,100,-84,-88,100,-92,6121,8.3,8.2,2005
-94,100,100,-88,100,100,100,100,100,100,100,-82,-88,-97,-91,6121,8.3,8.2,2005
-94,100,100,-88,100,100,100,100,100,100,100,-84,100,-93,-87,6121,8.3,8.2,2005
-88,100,100,-87,100,100,100,100,100,100,100,-82,-90,100,-88,6121,8.3,8.2,2005
-95,100,-95,100,100,100,100,-93,100,100,100,-89,-91,100,-76,6141,10.3,8.2,104D
100,100,100,-92,100,100,100,-99,100,100,100,-82,-91,100,-81,6141,10.3,8.2,104D
100,100,100,100,100,100,100,-98,100,100,100,-80,-89,100,-87,6141,10.3,8.2,104D
100,100,-97,-94,100,100,100,-94,100,100,100,-81,-88,100,-83,6141,10.3,8.2,104D
-95,100,-94,-94,100,100,100,100,100,100,100,-83,-87,100,-81,6141,10.3,8.2,104D
100,100,100,100,100,100,100,100,100,100,100,-86,-91,100,-82,6141,10.3,8.2,104D
100,100,-97,100,100,100,100,100,100,100,100,-84,-87,100,-81,6141,10.3,8.2,104D
100,100,100,100,100,100,100,-94,100,100,100,-84,100,100,-86,6141,10.3,8.2,104D
-91,100,100,-97,100,100,100,100,100,100,100,-82,-91,100,-85,6141,10.3,8.2,1002
100,100,100,-95,100,100,100,100,100,100,100,-82,100,100,-87,6141,10.3,8.2,1002
100,100,100,-93,100,100,100,100,100,100,100,-82,-93,100,-80,6141,10.3,8.2,1002
100,100,-97,-93,100,100,100,100,100,100,100,-84,-90,100,-81,6141,10.3,8.2,1002
100,100,100,100,100,100,100,-95,100,100,100,-87,-96,100,-81,6141,10.3,8.2,1002
100,100,100,100,100,100,100,100,100,100,100,-78,-89,100,-82,6141,10.3,8.2,1002
100,100,100,-95,100,100,100,100,100,100,100,-83,-88,100,-87,6141,10.3,8.2,1002
100,100,100,-93,100,100,100,100,100,100,100,-82,-90,100,-83,6141,10.3,8.2,1002
100,100,100,-95,100,100,100,-96,100,100,100,-90,-88,100,-79,6141,10.3,8.2,1002
-93,100,-93,100,100,100,100,-99,100,100,100,-79,-89,-93,-80,6141,10.3,8.2,10CE
-95,100,-93,100,100,100,100,-98,100,100,100,-79,-85,100,-83,6141,10.3,8.2,10CE
100,100,-95,-95,100,100,100,-97,100,100,100,-77,-86,-92,-81,6141,10.3,8.2,10CE
100,100,-95,100,100,100,100,100,100,100,100,-76,100,100,-84,6141,10.3,8.2,10CE
100,100,-91,-94,100,100,100,-97,100,100,100,-76,-83,100,-82,6141,10.3,8.2,10CE
100,100,100,-93,100,100,100,100,100,100,100,-80,-87,-94,-82,6141,10.3,8.2,10CE
100,100,-96,100,100,100,100,100,100,100,100,-81,-85,-95,-82,6141,10.3,8.2,10CE
100,100,-97,-94,100,100,100,100,100,100,100,-79,-83,-93,-82,6141,10.3,8.2,10CE
100,100,-93,-94,100,100,100,-98,100,100,-98,-78,-81,100,-82,6141,10.3,8.2,10CE
100,100,100,100,100,100,100,100,100,100,100,-85,-96,100,-94,6141,10.3,8.2,1210
-95,100,100,-91,100,100,100,100,100,100,100,-73,-91,-93,-85,6141,10.3,8.2,1211
-97,100,-93,-87,100,100,100,100,100,100,100,-73,-85,-95,-79,6141,10.3,8.2,1211
100,100,-97,-93,100,100,100,100,100,100,100,-73,-95,100,-81,6141,10.3,8.2,1211
-95,100,100,-93,100,100,100,-97,100,100,100,-72,100,100,-81,6141,10.3,8.2,1211
100,100,100,-93,100,100,100,100,100,100,100,-69,-81,100,-81,6141,10.3,8.2,1211
100,100,100,-92,100,100,100,100,100,100,100,-71,-86,100,-83,6141,10.3,8.2,1211
100,100,100,-87,100,100,100,100,100,100,100,-77,-90,100,-87,6141,10.3,8.2,1211
100,100,100,-89,100,100,100,100,100,100,100,-77,-86,100,-84,6141,10.3,8.2,1211
100,100,100,-93,100,100,100,-97,100,100,100,-96,100,100,-91,6141,10.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-88,-95,100,-91,6141,10.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-86,-93,100,-94,6141,10.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-87,-91,100,-94,6141,10.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-88,-93,100,-95,6141,10.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-86,-96,100,-93,6141,10.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-88,-93,100,-87,6141,10.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-89,-87,100,-97,6141,10.3,8.2,1212
100,100,100,-87,100,100,100,-89,100,100,100,-76,-86,100,-96,6141,10.3,8.2,1210
100,100,-97,-94,100,100,100,100,100,100,100,-82,-89,100,-84,6141,10.3,8.2,1210
100,100,-96,100,100,100,100,-94,100,100,100,-79,-95,-95,-80,6141,10.3,8.2,1210
100,100,100,-93,100,100,100,100,100,100,100,-79,-90,-95,-78,6141,10.3,8.2,1210
100,100,100,-87,100,100,100,-99,100,100,100,-77,-82,-95,-85,6141,10.3,8.2,1210
100,100,100,-93,100,100,100,-93,100,100,100,-78,-85,100,-80,6141,10.3,8.2,1210
100,100,100,-93,100,100,100,-95,100,100,100,-79,-88,-97,-78,6141,10.3,8.2,1210
100,100,100,-92,100,100,100,-96,100,100,100,-78,-88,100,-81,6141,10.3,8.2,1210
100,100,-98,-93,100,100,100,100,100,100,100,-78,-87,-95,-86,6141,10.3,8.2,1210
100,100,100,100,100,100,100,100,100,100,100,-81,-91,100,-87,6141,10.3,8.2,121D
100,100,100,-96,100,100,100,100,100,100,100,-86,-90,100,-93,6141,10.3,8.2,121D
100,100,-98,100,100,100,100,100,100,100,100,-94,-93,100,-93,6141,10.3,8.2,121D
100,100,100,100,100,100,100,100,100,100,100,-85,-85,100,-88,6141,10.3,8.2,121D
100,100,100,100,100,100,100,100,100,100,100,-88,-87,-97,-88,6141,10.3,8.2,121D
100,100,100,100,100,100,100,-97,100,100,100,-84,-93,100,-87,6141,10.3,8.2,121D
100,100,100,100,100,100,100,100,100,100,100,-92,-96,100,-91,6141,10.3,8.2,121D
100,100,100,100,100,100,100,100,100,100,100,-95,-89,100,-87,6141,10.3,8.2,121D
100,100,100,100,100,100,100,100,100,100,100,-89,-93,100,-85,6141,10.3,8.2,121D
-91,100,-94,-91,100,100,100,-95,100,100,100,-82,-87,-94,-80,6141,10.3,8.2,1F61
-90,100,-94,100,100,100,100,100,100,100,100,-78,-85,100,-81,6141,10.3,8.2,1F61
100,100,100,100,100,100,100,-93,100,100,100,-82,100,100,-85,6141,10.3,8.2,1F61
-94,100,-93,100,100,100,100,-94,100,100,100,-79,-88,100,-88,6141,10.3,8.2,1F61
100,100,-95,100,100,100,100,-96,100,100,100,-79,-88,100,-85,6141,10.3,8.2,1F61
100,100,100,-91,100,100,100,100,100,100,100,-80,-88,100,-91,6141,10.3,8.2,1F61
100,100,-96,100,100,100,100,100,100,100,100,-79,-86,100,-87,6141,10.3,8.2,1F61
100,100,-95,100,100,100,100,100,100,100,100,-82,-88,100,-85,6141,10.3,8.2,1F61
-90,100,-97,100,100,100,100,-92,100,100,100,-83,-85,100,-81,6141,10.3,8.2,2055
-93,100,-97,-94,100,100,100,100,100,100,100,-94,-89,100,-85,6141,10.3,8.2,2055
-94,100,-95,100,100,100,100,-95,100,100,100,-84,-87,100,-85,6141,10.3,8.2,2055
-94,100,-93,100,100,100,100,-97,100,100,100,-89,-84,100,-87,6141,10.3,8.2,2055
-94,100,-98,100,100,100,100,100,100,100,100,-90,-85,100,-86,6141,10.3,8.2,2055
-98,100,-94,100,100,100,100,-93,100,100,100,-88,-85,100,-87,6141,10.3,8.2,2055
-95,100,-94,100,100,100,100,100,100,100,100,-85,-91,100,-86,6141,10.3,8.2,2055
100,100,100,100,100,100,100,-94,100,100,100,-84,-88,100,-84,6141,10.3,8.2,2055
100,100,100,-93,100,100,100,-97,100,100,100,-84,-85,100,-83,6141,10.3,8.2,2055
100,100,100,-89,100,100,100,-95,100,100,100,-89,-89,100,-82,6141,10.3,8.2,2005
100,100,100,-93,100,100,100,-95,100,100,100,-88,-90,100,-82,6141,10.3,8.2,2005
100,100,-95,-89,100,100,100,-93,100,100,100,-89,-90,100,-86,6141,10.3,8.2,2005
100,100,100,-95,100,100,100,100,100,100,100,-89,-87,100,-87,6141,10.3,8.2,2005
100,100,100,-93,100,100,100,-95,100,100,100,-83,-87,100,-83,6141,10.3,8.2,2005
100,100,100,-93,100,100,100,-95,100,100,100,-82,-85,100,-92,6141,10.3,8.2,2005
100,100,100,100,100,100,100,100,100,100,100,-84,-90,100,-90,6141,10.3,8.2,2005
100,100,100,100,100,100,100,100,100,100,100,-88,-90,100,-83,6141,10.3,8.2,2005
100,100,100,-91,100,100,100,-95,100,100,100,-89,-87,100,-79,6141,10.3,8.2,2005
100,100,100,100,100,100,100,100,100,100,100,-86,-85,-96,-81,6161,12.3,8.2,104D
100,100,100,-93,100,100,100,-95,100,100,100,-83,-86,-98,-75,6161,12.3,8.2,104D
100,100,-93,-93,100,100,100,-91,100,100,100,-82,-80,100,-78,6161,12.3,8.2,104D
100,100,-93,-93,100,100,100,-97,100,100,100,-79,-79,100,-93,6161,12.3,8.2,104D
100,100,100,-92,100,100,100,-96,100,100,100,-79,-85,-95,-79,6161,12.3,8.2,104D
100,100,-94,-94,100,100,100,100,100,100,100,-84,-89,100,-78,6161,12.3,8.2,104D
100,100,-93,100,100,100,100,-95,100,100,100,-89,-86,100,-76,6161,12.3,8.2,104D
100,100,-94,100,100,100,100,-95,100,100,100,-87,-83,100,-75,6161,12.3,8.2,104D
100,100,-96,-93,100,100,100,-96,100,100,100,-84,-87,100,-95,6161,12.3,8.2,104D
100,100,100,-92,100,100,100,-95,100,100,100,-84,-91,100,-79,6161,12.3,8.2,1002
100,100,100,100,100,100,100,-96,100,100,100,-82,-91,100,-82,6161,12.3,8.2,1002
-99,100,-95,-94,100,100,100,-93,100,100,100,-82,-88,100,-76,6161,12.3,8.2,1002
-96,100,-92,-93,100,100,100,100,100,100,100,-82,-87,100,-88,6161,12.3,8.2,1002
100,100,-95,-92,100,100,100,-97,100,100,100,-81,-86,100,-78,6161,12.3,8.2,1002
100,100,-91,-95,100,100,100,-93,100,100,100,-83,-83,100,-81,6161,12.3,8.2,1002
100,100,100,-95,100,100,100,100,100,100,100,-86,100,100,-86,6161,12.3,8.2,1002
100,100,100,100,100,100,100,-97,100,100,100,-80,-90,100,-84,6161,12.3,8.2,1002
100,100,100,100,100,100,100,100,100,100,100,-84,-89,100,-87,6161,12.3,8.2,1002
100,100,-96,100,100,100,100,-94,100,100,100,-79,-83,-93,-83,6161,12.3,8.2,10CE
100,100,-93,100,100,100,100,-92,100,100,100,-92,-81,-94,-81,6161,12.3,8.2,10CE
100,100,-93,100,100,100,100,-88,100,100,-96,-88,-78,-94,-83,6161,12.3,8.2,10CE
100,100,-89,100,100,100,100,-91,100,100,100,-86,-82,100,-85,6161,12.3,8.2,10CE
100,100,-91,100,100,100,100,-91,100,100,100,-82,-83,100,-84,6161,12.3,8.2,10CE
100,100,-91,-93,100,100,100,-89,100,100,-96,-86,-90,-99,-81,6161,12.3,8.2,10CE
100,100,100,100,100,100,100,-89,100,100,100,-86,-82,-96,-81,6161,12.3,8.2,10CE
100,100,-90,100,100,100,100,-87,100,100,100,-89,-85,100,-87,6161,12.3,8.2,10CE
100,100,-86,100,-96,100,100,-94,100,100,100,-89,-88,100,-87,6161,12.3,8.2,10CE
100,100,100,100,100,100,100,100,100,100,100,-80,-93,100,-87,6161,12.3,8.2,1210
100,100,100,100,100,100,100,100,100,100,100,-88,-93,100,-85,6161,12.3,8.2,1210
100,100,100,100,100,100,100,100,100,100,100,-89,-97,100,-92,6161,12.3,8.2,1210
100,100,100,100,100,100,100,100,100,100,100,-92,-95,100,-95,6161,12.3,8.2,1210
100,100,-91,100,100,100,100,-93,100,100,100,-75,-87,100,-81,6161,12.3,8.2,1211
-98,100,-93,100,100,100,100,-97,100,100,100,-85,-84,100,-77,6161,12.3,8.2,1211
-97,100,-94,-94,100,100,100,-94,100,100,100,-85,-86,100,-81,6161,12.3,8.2,1211
100,100,100,100,100,100,100,-93,100,100,100,-84,-89,100,-81,6161,12.3,8.2,1211
100,100,-91,100,100,100,100,100,100,100,100,-82,-86,-98,-86,6161,12.3,8.2,1211
100,100,-91,-93,100,100,100,-92,100,100,100,-83,-87,100,-82,6161,12.3,8.2,1211
100,100,-88,100,100,100,100,-93,100,100,100,-84,100,100,-78,6161,12.3,8.2,1211
100,100,100,-94,100,100,100,-89,100,100,100,-86,-82,-98,-78,6161,12.3,8.2,1211
100,100,-87,-92,100,100,100,-90,100,100,100,-82,-85,-98,-80,6161,12.3,8.2,1211
100,100,100,100,100,100,100,100,100,100,100,-88,-87,100,-93,6161,12.3,8.2,1212
100,100,100,100,100,100,100,-96,100,100,100,-94,-91,100,-93,6161,12.3,8.2,1212
100,100,-97,100,100,100,100,100,100,100,100,-90,-91,100,-92,6161,12.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-90,-87,100,-92,6161,12.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-88,-93,100,-93,6161,12.3,8.2,1212
100,100,-97,100,100,100,100,100,100,100,100,-92,-91,100,-94,6161,12.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-92,-89,100,-91,6161,12.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-93,-90,100,-95,6161,12.3,8.2,1212
100,100,-86,-93,100,100,100,100,100,100,-95,-78,-85,-93,-77,6161,12.3,8.2,1210
100,100,-93,100,100,100,100,100,100,100,100,-88,-82,100,-75,6161,12.3,8.2,1210
100,100,100,-92,100,100,100,-93,100,100,100,-82,-79,-98,-85,6161,12.3,8.2,1210
100,100,-93,-93,100,100,100,-93,100,100,100,-78,-77,100,-89,6161,12.3,8.2,1210
100,100,-92,-94,100,100,100,-92,100,100,-95,-82,-82,100,-82,6161,12.3,8.2,1210
100,100,-94,100,100,100,100,-92,100,100,100,-88,-83,100,-81,6161,12.3,8.2,1210
100,100,-95,100,100,100,100,-93,100,100,100,100,-85,100,-79,6161,12.3,8.2,1210
100,100,-89,100,100,100,100,-94,100,100,100,-93,-82,100,-78,6161,12.3,8.2,1210
100,100,-98,-96,100,100,100,-94,100,100,100,-82,-80,100,-75,6161,12.3,8.2,1210
100,100,-94,100,100,100,100,-91,100,100,-96,-88,-86,100,-87,6161,12.3,8.2,121D
100,100,-91,100,100,100,100,-91,100,100,100,-95,-85,100,-81,6161,12.3,8.2,121D
100,100,100,100,100,100,100,100,100,100,100,-88,-86,100,-81,6161,12.3,8.2,121D
100,100,-91,100,100,100,100,100,100,100,100,-88,-91,100,-88,6161,12.3,8.2,121D
100,100,-92,100,100,100,100,-96,100,100,100,-84,-92,100,-88,6161,12.3,8.2,121D
100,100,-91,-95,100,100,100,-97,100,100,100,-82,-84,100,-91,6161,12.3,8.2,121D
100,100,-92,100,100,100,100,-94,100,100,-96,-83,-88,100,-96,6161,12.3,8.2,121D
100,100,-91,100,100,100,100,-93,100,100,100,-89,-82,100,-86,6161,12.3,8.2,121D
100,100,-91,-95,100,100,100,-96,100,100,100,-82,-79,-98,-81,6161,12.3,8.2,121D
100,100,-91,-93,100,100,100,-93,100,100,100,-83,-82,-96,-81,6161,12.3,8.2,1F61
100,100,100,100,100,100,100,-91,100,100,100,-82,-78,100,-82,6161,12.3,8.2,1F61
100,100,100,-91,100,100,100,-90,100,100,100,-83,-78,-95,-83,6161,12.3,8.2,1F61
-93,100,-90,-96,100,100,100,-95,100,100,100,-79,-89,100,-89,6161,12.3,8.2,1F61
-95,100,-93,100,100,100,100,-95,100,100,100,-84,-87,100,-91,6161,12.3,8.2,1F61
100,100,-88,-91,100,100,100,-93,100,100,100,-83,-81,-95,-85,6161,12.3,8.2,1F61
100,100,-97,-97,100,100,100,-96,100,100,100,-81,-81,-93,-83,6161,12.3,8.2,1F61
100,100,-90,-95,100,100,100,-91,100,100,-96,-82,-80,100,-88,6161,12.3,8.2,1F61
100,100,-91,100,100,100,100,100,100,100,-96,-78,-79,100,-93,6161,12.3,8.2,1F61
100,100,-88,100,100,100,100,-92,100,100,-92,-86,-81,100,-89,6161,12.3,8.2,2055
-95,100,-92,-93,100,100,100,100,100,100,100,-92,-82,-99,-81,6161,12.3,8.2,2055
100,100,-94,100,100,100,100,-91,100,100,100,-82,-84,100,-81,6161,12.3,8.2,2055
100,100,100,100,100,100,100,-93,100,100,100,-83,100,100,-83,6161,12.3,8.2,2055
100,100,-93,-93,100,100,100,-91,100,100,100,-84,-82,-98,-83,6161,12.3,8.2,2055
100,100,-93,-92,100,100,100,100,100,100,100,-88,-80,100,-89,6161,12.3,8.2,2055
100,100,-94,-95,-94,100,100,-94,100,100,-98,-84,-85,100,-88,6161,12.3,8.2,2055
100,100,-89,-95,-93,100,100,100,100,100,100,-88,-83,100,-87,6161,12.3,8.2,2055
100,100,-89,100,100,100,100,-89,100,100,-96,-84,-79,100,-88,6161,12.3,8.2,2055
100,-97,-97,-91,-98,100,100,-89,100,100,100,-85,-82,-97,-85,6161,12.3,8.2,2005
100,100,-91,100,-98,100,100,-87,100,100,100,-88,-85,100,-81,6161,12.3,8.2,2005
100,100,-96,100,100,100,100,-87,100,100,100,-86,-85,100,-75,6161,12.3,8.2,2005
100,100,-94,100,100,100,100,-94,100,100,100,-86,-87,100,-87,6161,12.3,8.2,2005
100,100,100,-95,100,100,100,-93,100,100,100,-79,-87,100,-91,6161,12.3,8.2,2005
100,100,-87,100,100,100,100,-94,100,100,100,-83,-87,100,-87,6161,12.3,8.2,2005
100,100,-91,100,100,100,100,-92,100,100,100,-83,-88,100,-89,6161,12.3,8.2,2005
100,100,-91,-95,100,100,100,100,100,100,100,-84,-86,100,-85,6161,12.3,8.2,2005
100,100,-91,100,100,100,100,-91,100,100,100,-84,-84,100,-76,6161,12.3,8.2,2005
100,100,-91,100,100,100,100,100,100,100,100,-82,-85,100,-91,6181,14.3,8.2,104D
100,100,-93,100,100,100,100,-93,100,100,-96,-91,-81,100,-88,6181,14.3,8.2,104D
100,100,100,100,-95,100,100,-91,100,100,-94,-88,-77,100,-88,6181,14.3,8.2,104D
100,100,-93,100,100,100,100,100,100,100,100,-92,-92,100,-86,6181,14.3,8.2,104D
100,-99,-92,100,100,100,100,-91,100,100,100,-90,-81,100,-93,6181,14.3,8.2,104D
100,100,-91,100,100,100,100,-89,100,100,100,-88,-83,100,-89,6181,14.3,8.2,104D
100,100,-93,100,100,100,100,100,100,100,-94,-89,-89,100,-89,6181,14.3,8.2,104D
100,100,-92,100,-97,100,100,-87,100,100,-94,-92,-82,100,-85,6181,14.3,8.2,104D
100,100,-95,100,100,100,100,-91,100,100,-97,-91,-82,100,-90,6181,14.3,8.2,104D
100,100,-98,100,100,100,100,100,100,100,100,-92,-87,100,-85,6181,14.3,8.2,1002
100,100,-93,100,100,100,100,100,100,100,100,-91,-85,100,-87,6181,14.3,8.2,1002
100,100,-91,100,100,100,100,-95,100,100,-98,-94,-82,100,-94,6181,14.3,8.2,1002
100,100,100,100,100,100,100,-94,100,100,100,-88,-81,100,-88,6181,14.3,8.2,1002
100,100,-97,100,100,100,100,-94,100,100,100,-91,-81,100,-90,6181,14.3,8.2,1002
100,100,-92,100,100,100,100,-93,100,100,100,-90,-83,100,-87,6181,14.3,8.2,1002
100,100,-96,100,100,100,100,-97,100,100,100,-93,-86,-95,-89,6181,14.3,8.2,1002
100,100,-90,100,100,100,100,100,100,100,100,-94,-85,100,-92,6181,14.3,8.2,1002
100,100,-95,100,100,100,100,100,100,100,-96,-90,-91,100,-94,6181,14.3,8.2,1002
100,100,-87,100,100,100,100,100,100,100,-98,-82,-84,-93,-83,6181,14.3,8.2,10CE
100,100,100,100,100,100,100,-94,100,100,100,-89,-78,100,-91,6181,14.3,8.2,10CE
100,100,-88,100,100,100,100,100,100,100,-94,-86,-77,100,-93,6181,14.3,8.2,10CE
100,100,-87,100,-95,100,100,-88,100,100,-98,-88,-78,-99,-91,6181,14.3,8.2,10CE
100,100,-88,100,100,100,100,-87,100,100,100,-84,-80,100,-88,6181,14.3,8.2,10CE
100,100,-91,100,100,100,100,100,100,100,-96,-94,-78,100,-86,6181,14.3,8.2,10CE
100,100,-92,100,-97,100,100,-94,100,100,100,-91,-79,100,-88,6181,14.3,8.2,10CE
100,100,-87,100,100,100,100,100,100,100,100,-88,-78,-99,-91,6181,14.3,8.2,10CE
100,100,-94,100,100,100,100,100,100,100,100,-92,-78,100,100,6181,14.3,8.2,10CE
100,100,-98,100,100,100,100,100,100,100,100,-94,-92,100,-93,6181,14.3,8.2,1210
100,100,-97,100,100,100,100,100,100,100,100,-93,-92,100,-91,6181,14.3,8.2,1210
100,100,100,100,100,100,100,100,100,100,100,-92,-88,100,-93,6181,14.3,8.2,1210
100,100,100,100,100,100,100,100,100,100,100,-91,-89,100,-95,6181,14.3,8.2,1210
100,100,100,100,100,100,100,100,100,100,100,-91,-88,100,-89,6181,14.3,8.2,1210
100,100,100,100,100,100,100,100,100,100,100,-96,-85,100,-92,6181,14.3,8.2,1210
100,100,100,100,100,100,100,-97,100,100,100,100,-85,100,-93,6181,14.3,8.2,1210
100,100,-90,100,100,100,100,-89,100,100,100,-90,-85,100,-87,6181,14.3,8.2,1211
100,100,-87,100,100,100,100,-91,100,100,100,-87,-81,100,-83,6181,14.3,8.2,1211
100,100,-92,100,100,100,100,-95,100,100,-94,-87,-87,100,-87,6181,14.3,8.2,1211
100,-97,-89,100,100,100,100,-92,100,100,100,-86,-83,100,-83,6181,14.3,8.2,1211
100,100,-88,100,100,100,100,100,100,100,100,-88,-78,100,100,6181,14.3,8.2,1211
100,100,-90,100,100,100,100,-88,100,100,-94,-86,-82,100,-93,6181,14.3,8.2,1211
100,100,-88,100,100,100,100,-89,100,100,-95,-82,-87,100,-89,6181,14.3,8.2,1211
100,100,-88,100,100,100,100,-91,100,100,100,-88,-82,100,-90,6181,14.3,8.2,1211
100,100,-91,100,100,100,100,-89,100,100,100,-88,-82,100,-92,6181,14.3,8.2,1211
100,100,-96,100,100,100,100,100,100,100,100,-87,-86,100,100,6181,14.3,8.2,1212
100,100,-94,100,100,100,100,100,100,100,-97,-91,-87,100,-93,6181,14.3,8.2,1212
100,100,-97,100,100,100,100,100,100,100,100,100,-84,100,-97,6181,14.3,8.2,1212
100,100,-94,100,100,100,100,100,100,100,100,-88,-84,100,-93,6181,14.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-92,-90,100,-91,6181,14.3,8.2,1212
100,100,-95,100,100,100,100,100,100,100,100,-94,-93,100,-93,6181,14.3,8.2,1212
100,100,100,100,100,100,100,100,100,100,100,-96,-84,100,-93,6181,14.3,8.2,1212
100,100,-95,100,100,100,100,-92,100,100,-92,-84,-83,-94,-83,6181,14.3,8.2,1210
100,100,-89,100,100,100,100,-93,100,100,-90,-92,-82,100,-89,6181,14.3,8.2,1210
100,100,-95,100,-96,100,100,-93,100,100,-91,-96,-78,100,-84,6181,14.3,8.2,1210
100,100,-93,100,-93,100,100,-95,100,100,-92,-93,-78,100,-85,6181,14.3,8.2,1210
100,100,-91,100,-96,100,100,-88,-96,100,100,-84,-75,-96,-88,6181,14.3,8.2,1210
100,100,-87,100,100,100,100,-92,100,100,100,-86,-80,100,-83,6181,14.3,8.2,1210
100,100,-91,100,100,100,100,-91,100,100,-92,-88,-83,100,-86,6181,14.3,8.2,1210
100,100,100,100,-94,100,100,-93,100,100,-96,-90,-78,100,-85,6181,14.3,8.2,1210
100,100,100,100,100,100,100,-93,100,100,100,-92,-77,100,-92,6181,14.3,8.2,1210
100,100,-94,-96,100,100,100,-94,100,100,-95,-90,-84,100,-91,6181,14.3,8.2,121D
100,100,-89,100,100,100,100,-91,100,100,-98,-94,-86,100,-94,6181,14.3,8.2,121D
